Tissue,Symbol,Mode,pvalcis,pvaltrans,pvalcombined,fdrcis,fdrtrans,fdrcombined,chr,pos,endpos,r2cis,r2trans,r2combined,z_cis,z_trans,z_combined,fs_cis,fs_trans,fs_combined,cis_features,trans_features,cis_weight,trans_weight,Description,Type,DirectORIndirect,Score,Average Disease Causing Likelihood
LIV,RASD1,combined,5.449769826258597e-10,NaN,5.449770106307327e-10,1.1830287466725568e-8,NaN,1.1830287466725568e-8,17,17494437,17496395,0.0010593677362345756,3.764881424513323e-21,0.001059367736444852,-6.205573773293911,NaN,-6.205573765213224,11,71,82,"[""rs4646368"", ""rs4646358"", ""rs4646356"", ""rs897458"", ""rs1809206"", ""rs4646365"", ""rs11078389"", ""rs729975"", ""rs12939945"", ""rs744925"", ""rs1531100""]","[""rs9371126"", ""rs12911861"", ""rs2486280"", ""rs73790087"", ""rs12622884"", ""rs12439639"", ""rs10425700"", ""rs950027"", ""rs3006558"", ""rs4776111"", ""rs2433616"", ""rs6745591"", ""rs6067275"", ""rs2467858"", ""rs78570120"", ""rs4555271"", ""rs7768116"", ""rs11070460"", ""rs6125844"", ""rs12440356"", ""rs74767605"", ""rs1719237"", ""rs2732896"", ""rs9371122"", ""rs1547487"", ""rs8043258"", ""rs804140"", ""rs2486288"", ""rs10782935"", ""rs2461701"", ""rs11855414"", ""rs7162022"", ""rs8025019"", ""rs4398671"", ""rs12481122"", ""rs1198426"", ""rs11631021"", ""rs11123518"", ""rs2643718"", ""rs60476496"", ""rs12332489"", ""rs6913363"", ""rs3737267"", ""rs11166568"", ""rs1883553"", ""rs1706824"", ""rs2433601"", ""rs11123519"", ""rs112754851"", ""rs3131824"", ""rs154600"", ""rs483508"", ""rs12440038"", ""rs11637364"", ""rs9478004"", ""rs1927441"", ""rs16943246"", ""rs9806724"", ""rs9806699"", ""rs1153845"", ""rs3769663"", ""rs55673230"", ""rs1974981"", ""rs1384614"", ""rs1927442"", ""rs75766443"", ""rs8042786"", ""rs11637920"", ""rs11700124"", ""rs3211062"", ""rs2056991""]",0.9999999997751176,0.0011037343354150504,Ras Related Dexamethasone Induced 1,Protein,Direct,3.26,71.0
LIV,TXNRD2,combined,6.003178239926177e-7,0.07407344278267351,0.0007444325591084817,7.923580091912809e-6,0.2063036189284646,0.00473106481643943,22,19875517,19941820,0.001185133065560901,0.009141307367514232,0.010318628953103502,4.991114866717543,1.7861594612860825,3.3726694802645323,32,27,59,"[""rs9618705"", ""rs75224199"", ""rs8138689"", ""rs12158214"", ""rs76802530"", ""rs73381839"", ""rs56298833"", ""rs3087869"", ""rs73381837"", ""rs73148965"", ""rs16984299"", ""rs6518589"", ""rs78190485"", ""rs174690"", ""rs13056219"", ""rs73877376"", ""rs28360650"", ""rs10372"", ""rs9617842"", ""rs1468089"", ""rs6518584"", ""rs7291192"", ""rs17745314"", ""rs16984286"", ""rs5993874"", ""rs5748483"", ""rs5993887"", ""rs117985725"", ""rs77611691"", ""rs8141433"", ""rs7284106"", ""rs58195087""]","[""rs950966"", ""rs148372427"", ""rs8065563"", ""rs2467864"", ""rs11650890"", ""rs115770674"", ""rs16943246"", ""rs7503334"", ""rs10934592"", ""rs5762864"", ""rs11560802"", ""rs11522279"", ""rs4925116"", ""rs4925123"", ""rs9625647"", ""rs72623915"", ""rs7494956"", ""rs6005924"", ""rs11650649"", ""rs78763507"", ""rs9839782"", ""rs13295537"", ""rs644493"", ""rs2881637"", ""rs9625628"", ""rs607594"", ""rs673208""]",0.5787876982394948,0.999999999442633,Thioredoxin Reductase 2,Protein,Direct,6.09,17.3
LIV,C4A,combined,1.926392887761258e-9,NaN,1.9263931695357733e-9,3.831960466968457e-8,NaN,3.831960466968457e-8,6,31982057,32002681,0.00892078367605478,2.2378769874255993e-17,0.008920783709927447,-6.003895014608765,NaN,-6.003894990872352,85,77,162,"[""rs2071545"", ""rs241429"", ""rs206017"", ""rs2071546"", ""rs2071277"", ""rs3115674"", ""rs2157077"", ""rs7764682"", ""rs3763295"", ""rs9275521"", ""rs2524094"", ""rs1800625"", ""rs9266729"", ""rs17208734"", ""rs2516408"", ""rs9267415"", ""rs9273084"", ""rs3828903"", ""rs9272553"", ""rs241456"", ""rs369580"", ""rs17843692"", ""rs3130924"", ""rs7383143"", ""rs3819714"", ""rs1871665"", ""rs653414"", ""rs28986405"", ""rs1055890"", ""rs3130902"", ""rs3094005"", ""rs2269429"", ""rs11229"", ""rs9273151"", ""rs1077394"", ""rs2855803"", ""rs11751024"", ""rs241449"", ""rs2523684"", ""rs2849018"", ""rs3130304"", ""rs28986331"", ""rs6916960"", ""rs2857101"", ""rs2855816"", ""rs3130923"", ""rs241453"", ""rs507778"", ""rs9267354"", ""rs9267904"", ""rs241440"", ""rs241425"", ""rs9469081"", ""rs2858332"", ""rs9270782"", ""rs3130626"", ""rs3132450"", ""rs3130048"", ""rs2394961"", ""rs6905206"", ""rs1049709"", ""rs9266639"", ""rs2856448"", ""rs2523582"", ""rs2534685"", ""rs204893"", ""rs2261033"", ""rs2596504"", ""rs140091914"", ""rs3819720"", ""rs2855817"", ""rs9266247"", ""rs3828898"", ""rs2516412"", ""rs439844"", ""rs241455"", ""rs9267383"", ""rs28752938"", ""rs9469084"", ""rs17034"", ""rs3130624"", ""rs2596531"", ""rs2242658"", ""rs3132935"", ""rs9262501""]","[""rs12208272"", ""rs6457058"", ""rs72817910"", ""rs2736189"", ""rs2224380"", ""rs10073350"", ""rs11159035"", ""rs1396481"", ""rs2844479"", ""rs3132392"", ""rs1483975"", ""rs6868145"", ""rs7734295"", ""rs3811189"", ""rs72848652"", ""rs17138861"", ""rs742090"", ""rs58414661"", ""rs2239689"", ""rs143525179"", ""rs9264416"", ""rs7725803"", ""rs2535274"", ""rs12663780"", ""rs112654020"", ""rs2743949"", ""rs2596545"", ""rs34104395"", ""rs2516675"", ""rs2256183"", ""rs34918044"", ""rs12332433"", ""rs7150923"", ""rs2523778"", ""rs10051072"", ""rs10134789"", ""rs3131095"", ""rs10477550"", ""rs62384691"", ""rs28405907"", ""rs2286655"", ""rs10478285"", ""rs9366656"", ""rs17138884"", ""rs6913879"", ""rs3828887"", ""rs3846845"", ""rs1581024"", ""rs62384695"", ""rs3132391"", ""rs61247925"", ""rs62384182"", ""rs2016216"", ""rs6927253"", ""rs1264608"", ""rs3130456"", ""rs931266"", ""rs3118365"", ""rs28812579"", ""rs12518933"", ""rs17202345"", ""rs2844651"", ""rs7716476"", ""rs11488726"", ""rs12514785"", ""rs3131096"", ""rs4712998"", ""rs204886"", ""rs7734111"", ""rs10059989"", ""rs57777176"", ""rs62384181"", ""rs17138907"", ""rs6594951"", ""rs1747550"", ""rs72651837"", ""rs62384693""]",0.8534598945331358,0.49997498436275106,Complement C4A (Chido/Rodgers Blood Group),Protein,Direct,5.06,
LIV,EFCAB13,combined,1.2889029320504276e-13,NaN,1.2889026438172323e-13,4.311966172677794e-12,NaN,4.311966172677794e-12,17,47323290,47441312,0.020412262705266266,9.250699684789873e-18,0.02041226265503317,-7.407306552862204,NaN,-7.407306582529649,44,52,96,"[""rs28458768"", ""rs11869846"", ""rs62074390"", ""rs111880312"", ""rs76364804"", ""rs11868609"", ""rs11869248"", ""rs11868344"", ""rs56722403"", ""rs55706706"", ""rs11867253"", ""rs3809863"", ""rs11079766"", ""rs7223956"", ""rs16941133"", ""rs11869835"", ""rs56058559"", ""rs16941861"", ""rs2013383"", ""rs78198449"", ""rs55641990"", ""rs11871153"", ""rs3883319"", ""rs11870833"", ""rs11652772"", ""rs7224753"", ""rs9915548"", ""rs16941855"", ""rs11079767"", ""rs4968316"", ""rs79048040"", ""rs11653733"", ""rs11867192"", ""rs12603582"", ""rs11650576"", ""rs117188157"", ""rs7222225"", ""rs9905581"", ""rs7225575"", ""rs7214410"", ""rs1969267"", ""rs11870781"", ""rs148446373"", ""rs11870252""]","[""rs10445376"", ""rs56350360"", ""rs12450729"", ""rs6684312"", ""rs74438607"", ""rs12453955"", ""rs3007684"", ""rs11651477"", ""rs7221202"", ""rs1038747"", ""rs4794107"", ""rs2106799"", ""rs28722191"", ""rs62076099"", ""rs11655336"", ""rs11655112"", ""rs11542015"", ""rs4239162"", ""rs57171311"", ""rs16947078"", ""rs998454"", ""rs11079790"", ""rs11079789"", ""rs4579760"", ""rs6139233"", ""rs12095483"", ""rs112213443"", ""rs62076098"", ""rs4793646"", ""rs66471233"", ""rs7531041"", ""rs13320"", ""rs971887"", ""rs7210738"", ""rs6084542"", ""rs10788815"", ""rs2136749"", ""rs9916007"", ""rs8078052"", ""rs11658511"", ""rs9893629"", ""rs1808192"", ""rs16833584"", ""rs12451801"", ""rs2932577"", ""rs4794110"", ""rs66927276"", ""rs6503804"", ""rs58391889"", ""rs6505048"", ""rs11204907"", ""rs8078668""]",0.9124619974636681,0.4999890409668953,EF-Hand Calcium Binding Domain 13,Protein,Direct,2.64,7.0
LIV,CYP17A1,combined,4.356868399457777e-5,NaN,4.356868797191364e-5,0.0003991687263152917,NaN,0.0003991687263152917,10,102830531,102837472,0.002381139154500787,1.4163870325376254e-18,0.0023811391436794243,4.087691582823379,NaN,4.087691561639097,2,9,11,"[""rs9419939"", ""rs10883823""]","[""rs6536412"", ""rs10857322"", ""rs12880050"", ""rs7147088"", ""rs11623794"", ""rs13136261"", ""rs13147632"", ""rs10793107"", ""rs4670643""]",0.4527355909591697,0.49998363377324306,Cytochrome P450 Family 17 Subfamily A Member 1,Protein,Direct,7.74,90.8
LIV,GFM1,cis,9.714318032716788e-14,NaN,9.714318032716788e-14,3.3291463306800595e-12,NaN,3.3291463306800595e-12,3,158644527,158695581,0.003919650974258194,NaN,0.003919650974258194,-7.444729605815011,NaN,-7.444729605815011,50,0,0,"[""rs10936145"", ""rs62288305"", ""rs11710813"", ""rs73156478"", ""rs16829314"", ""rs9878883"", ""rs4680498"", ""rs73156489"", ""rs55705928"", ""rs62287862"", ""rs10513537"", ""rs62288306"", ""rs58290749"", ""rs62288344"", ""rs17699103"", ""rs12488114"", ""rs1051109"", ""rs4680497"", ""rs7633713"", ""rs4459938"", ""rs62287863"", ""rs7617165"", ""rs73877211"", ""rs62288303"", ""rs10470473"", ""rs73156496"", ""rs58896161"", ""rs73156491"", ""rs17642769"", ""rs73156490"", ""rs62289513"", ""rs16847125"", ""rs10936142"", ""rs16847123"", ""rs4680456"", ""rs73172134"", ""rs62288307"", ""rs3867391"", ""rs2365483"", ""rs2196357"", ""rs12631628"", ""rs62289515"", ""rs60942689"", ""rs73156495"", ""rs35057010"", ""rs16829290"", ""rs78486354"", ""rs17698494"", ""rs17698754"", ""rs2885663""]",String[],NaN,NaN,G Elongation Factor Mitochondrial 1,Protein,Direct,2.79,56.9
LIV,WNT4,combined,0.0005244091325543863,NaN,0.0005244091290970491,0.003483140332084484,NaN,0.003483140332084484,1,22117313,22143969,0.010955010728090103,9.195913035428239e-21,0.010955010728189461,3.4679683066289875,NaN,3.4679683084006827,12,11,23,"[""rs10489160"", ""rs12749135"", ""rs61778044"", ""rs2744706"", ""rs2744716"", ""rs10917178"", ""rs2807347"", ""rs7339954"", ""rs2744715"", ""rs4456069"", ""rs1076680"", ""rs3768571""]","[""rs72627113"", ""rs2878736"", ""rs6574186"", ""rs7116068"", ""rs10736591"", ""rs4903163"", ""rs3926910"", ""rs62003698"", ""rs12050434"", ""rs45559033"", ""rs2336742""]",0.9999999991807684,0.00484581665963816,Wnt Family Member 4,Protein,Indirect,3.15,78.0
LIV,RRAGD,cis,0.0012968074086433785,NaN,0.0012968074086433785,0.007600855255211247,NaN,0.007600855255211247,6,89364616,89412273,0.014741630044016085,NaN,0.014741630044016085,3.2166853418210772,NaN,3.2166853418210772,5,0,0,"[""rs6454745"", ""rs56405258"", ""rs4593337"", ""rs9351209"", ""rs9444704""]",String[],NaN,NaN,Ras Related GTP Binding D,Protein,Direct,3.62,69.2
LIV,PIAS1,cis,4.2760946613844826e-13,NaN,4.2760946613844826e-13,1.3627076100280116e-11,NaN,1.3627076100280116e-11,15,68054309,68198603,0.001455533129562284,NaN,0.001455533129562284,7.246522089966404,NaN,7.246522089966404,9,0,0,"[""rs338383"", ""rs338344"", ""rs428022"", ""rs28694418"", ""rs12912013"", ""rs12439223"", ""rs399914"", ""rs370784"", ""rs2458503""]",String[],NaN,NaN,Protein Inhibitor Of Activated STAT 1,Protein,Indirect,3.77,91.6
LIV,NOS3,cis,4.5971290516560075e-32,NaN,4.5971290516560075e-32,4.440826663899703e-30,NaN,4.440826663899703e-30,7,150991017,151014588,0.010621942528051143,NaN,0.010621942528051143,11.786220350665978,NaN,11.786220350665978,1,0,0,"[""rs3918226""]",String[],NaN,NaN,Nitric Oxide Synthase 3,Protein,Direct,53.68,58.5
LIV,TPM3,combined,0.0004693258797784139,NaN,0.0004693258860251048,0.003174573695581628,NaN,0.003174573695581628,1,154155304,154194648,0.26941934652896976,8.593633145083395e-18,0.26941934639269693,-3.49767886728237,NaN,-3.4976788637323026,6,10,16,"[""rs58300038"", ""rs11265049"", ""rs72694297"", ""rs11265099"", ""rs55696120"", ""rs7520349""]","[""rs13010249"", ""rs2577294"", ""rs1404772"", ""rs848624"", ""rs6757920"", ""rs10204232"", ""rs1250223"", ""rs10932612"", ""rs16853834"", ""rs1250222""]",0.9999999997796997,0.9927649489960167,Tropomyosin 3,Protein,Direct,4.35,75.3
LIV,CETP,cis,2.19570836131042e-31,NaN,2.19570836131042e-31,2.0321478103241827e-29,NaN,2.0321478103241827e-29,16,56961923,56983845,0.009227819628875516,NaN,0.009227819628875516,-11.653753143578353,NaN,-11.653753143578353,6,0,0,"[""rs12446515"", ""rs56228609"", ""rs1864163"", ""rs9939224"", ""rs72786786"", ""rs7205804""]",String[],NaN,NaN,Cholesteryl Ester Transfer Protein,Protein,Direct,53.09,43.6
LIV,CYP3A5,combined,1.0637341709648506e-20,NaN,1.0637343768941862e-20,5.763820991602187e-19,NaN,5.763820991602187e-19,7,99648194,99679998,0.002839569671397146,3.519162153640574e-18,0.0028395696734402837,9.329498102135446,NaN,9.329498081615654,32,10,42,"[""rs2072181"", ""rs13362853"", ""rs139011835"", ""rs28377312"", ""rs10243678"", ""rs28558950"", ""rs73403290"", ""rs4646457"", ""rs9641253"", ""rs3843540"", ""rs6976017"", ""rs73713580"", ""rs12334072"", ""rs10279308"", ""rs12334077"", ""rs4646437"", ""rs10155966"", ""rs59574285"", ""rs115279860"", ""rs6943920"", ""rs4646450"", ""rs6977165"", ""rs1589739"", ""rs142843399"", ""rs60153739"", ""rs45441991"", ""rs73713531"", ""rs1859690"", ""rs12670850"", ""rs10282706"", ""rs3735451"", ""rs140307156""]","[""rs79462870"", ""rs10994727"", ""rs1915428"", ""rs79349901"", ""rs61855194"", ""rs743395"", ""rs61855191"", ""rs10994735"", ""rs1915429"", ""rs75202983""]",0.8011321333251924,0.50000251556089,Cytochrome P450 Family 3 Subfamily A Member 5,Protein,Direct,3.34,47.0
LIV,CD40,combined,1.8492818520507203e-12,NaN,1.8492818376227925e-12,5.454675630781667e-11,NaN,5.454675630781667e-11,20,46118278,46129863,0.0033728635943916156,1.9783200529462994e-16,0.0033728636773536482,-7.045400977251291,NaN,-7.045400978337588,14,5,19,"[""rs4239702"", ""rs4813002"", ""rs1883833"", ""rs35922919"", ""rs4813003"", ""rs1883835"", ""rs6074032"", ""rs4810485"", ""rs2425752"", ""rs57147349"", ""rs1800686"", ""rs6074024"", ""rs6032663"", ""rs4812998""]","[""rs11641326"", ""rs2290898"", ""rs12600041"", ""rs7201610"", ""rs2879902""]",0.9999999999999996,0.9999999982307043,CD40 Molecule,Protein,Direct,10.34,60.1
LIV,CPB2,combined,1.8549512998182332e-9,NaN,1.8549519206789877e-9,3.713748301297207e-8,NaN,3.713748301297207e-8,13,46053186,46105033,0.0010978663412498128,9.201060963006118e-18,0.0010978663419879226,6.0100246418898555,NaN,6.010024587627524,16,16,32,"[""rs1952187"", ""rs1548325"", ""rs2404963"", ""rs2094244"", ""rs3783202"", ""rs7996875"", ""rs7987953"", ""rs1926446"", ""rs2296641"", ""rs1126363"", ""rs7987385"", ""rs6561290"", ""rs2146885"", ""rs1409435"", ""rs7989892"", ""rs2146884""]","[""rs73234738"", ""rs35808329"", ""rs62061872"", ""rs62234971"", ""rs28760474"", ""rs62282063"", ""rs2581623"", ""rs28394343"", ""rs56094396"", ""rs56406117"", ""rs9610216"", ""rs5999752"", ""rs143469798"", ""rs55982262"", ""rs6804096"", ""rs9648532""]",0.9999999995436423,0.9958083336333902,Carboxypeptidase B2,Protein,Direct,7.16,40.7
LIV,ASB4,combined,0.0017991044235018475,NaN,0.001799100112780652,0.010082290779421521,NaN,0.010082290779421521,7,95478444,95540233,0.01025947940278167,3.283099555836996e-15,0.010259479416455369,3.121535684830487,NaN,3.1215363903187896,31,58,89,"[""rs55698213"", ""rs35233485"", ""rs10953146"", ""rs2299266"", ""rs6465468"", ""rs854565"", ""rs6465451"", ""rs6960029"", ""rs2375019"", ""rs34774523"", ""rs13226149"", ""rs854566"", ""rs13228784"", ""rs17886036"", ""rs6465467"", ""rs11770903"", ""rs11970910"", ""rs17883318"", ""rs17460316"", ""rs68143801"", ""rs854540"", ""rs11766387"", ""rs67607554"", ""rs705379"", ""rs73218110"", ""rs13236941"", ""rs17882539"", ""rs79466803"", ""rs13223537"", ""rs11764079"", ""rs2158806""]","[""rs59328596"", ""rs72772524"", ""rs55824805"", ""rs843368"", ""rs1062852"", ""rs250313"", ""rs11760736"", ""rs7778623"", ""rs16839971"", ""rs2231216"", ""rs117711326"", ""rs6665113"", ""rs13277838"", ""rs55995650"", ""rs4729190"", ""rs6788053"", ""rs4549300"", ""rs1534864"", ""rs12973479"", ""rs843359"", ""rs58895660"", ""rs16839969"", ""rs4857401"", ""rs983367"", ""rs1569234"", ""rs1969253"", ""rs10240398"", ""rs2942057"", ""rs2668193"", ""rs2237101"", ""rs6766216"", ""rs2376912"", ""rs12543764"", ""rs843342"", ""rs6787471"", ""rs3824337"", ""rs58738817"", ""rs72645660"", ""rs7822268"", ""rs1729983"", ""rs43049"", ""rs3829661"", ""rs1675510"", ""rs6443957"", ""rs43055"", ""rs12273399"", ""rs11085777"", ""rs986634"", ""rs43058"", ""rs59153375"", ""rs113809279"", ""rs843336"", ""rs4665847"", ""rs55785038"", ""rs79944649"", ""rs916864"", ""rs60052590"", ""rs4349530""]",0.9848741432021398,0.9999999982733888,Ankyrin Repeat And SOCS Box Containing 4,Protein,Indirect,2.37,39.2
LIV,RPL9,combined,9.232612066653075e-5,NaN,9.232612265898863e-5,0.000767200296675983,NaN,0.000767200296675983,4,39452587,39458931,0.024298036610892002,3.7225499115269714e-16,0.024298036676401586,-3.909921498705163,NaN,-3.9099214934922015,15,16,31,"[""rs3107672"", ""rs2687955"", ""rs113095112"", ""rs2608830"", ""rs6531717"", ""rs7674617"", ""rs6855886"", ""rs1015450"", ""rs2687972"", ""rs13119661"", ""rs12504746"", ""rs13150827"", ""rs10213304"", ""rs2608825"", ""rs9996263""]","[""rs7674393"", ""rs73193549"", ""rs55968335"", ""rs17184083"", ""rs6819163"", ""rs6601430"", ""rs2381396"", ""rs146218421"", ""rs6531734"", ""rs17707665"", ""rs78646352"", ""rs2200297"", ""rs6829852"", ""rs35552826"", ""rs17708276"", ""rs2101274""]",0.9998318431494505,0.9999999974334358,Ribosomal Protein L9,Protein,Direct,2.19,64.5
LIV,TRIM37,combined,1.4294885123158642e-25,NaN,1.4294887408017393e-25,1.0725329115452274e-23,NaN,1.0725329115452274e-23,17,58982638,59106921,0.00498455125185912,4.992402065299149e-19,0.0049845512562733405,-10.452343321315526,NaN,-10.452343306159793,15,2,17,"[""rs35057477"", ""rs7503316"", ""rs11655808"", ""rs1390006"", ""rs3826353"", ""rs9898048"", ""rs4246417"", ""rs4932693"", ""rs2013166"", ""rs12603238"", ""rs11871453"", ""rs6503887"", ""rs1967414"", ""rs4408596"", ""rs61291849""]","[""rs1396484"", ""rs1113909""]",0.9999999997030514,0.8787834591184832,Tripartite Motif Containing 37,Protein,Indirect,2.25,73.3
LIV,S100A11,cis,0.001296098868266616,NaN,0.001296098868266616,0.007600855255211247,NaN,0.007600855255211247,1,152032506,152047907,0.002092124462174547,NaN,0.002092124462174547,3.2168421506808964,NaN,3.2168421506808964,16,0,0,"[""rs4579760"", ""rs11542015"", ""rs2999528"", ""rs3007673"", ""rs2999526"", ""rs3007708"", ""rs3007676"", ""rs3122300"", ""rs1532133"", ""rs2999512"", ""rs2999555"", ""rs2932570"", ""rs3811422"", ""rs2338019"", ""rs2932590"", ""rs3007672""]",String[],NaN,NaN,S100 Calcium Binding Protein A11,Protein,Indirect,2.04,44.7
LIV,LIPA,combined,6.787936858421727e-233,NaN,6.787886668419879e-233,1.3114294010470776e-229,NaN,1.3114294010470776e-229,10,89213569,89414557,0.014929896994451164,3.7767302858074134e-17,0.014929896875467691,-32.58455493749666,NaN,-32.58455516420169,24,29,53,"[""rs1412445"", ""rs2250645"", ""rs1332327"", ""rs2243547"", ""rs1051338"", ""rs1332328"", ""rs1576817"", ""rs1332324"", ""rs7076537"", ""rs2250644"", ""rs34419176"", ""rs2246828"", ""rs1412444"", ""rs6586174"", ""rs4503438"", ""rs2246941"", ""rs7076397"", ""rs9325607"", ""rs2246949"", ""rs10887941"", ""rs2246942"", ""rs7072187"", ""rs7922269"", ""rs2250398""]","[""rs10079089"", ""rs12522027"", ""rs7703121"", ""rs7234963"", ""rs495124"", ""rs317821"", ""rs73278098"", ""rs57050867"", ""rs55649826"", ""rs13239365"", ""rs1592916"", ""rs62384474"", ""rs113042049"", ""rs9966349"", ""rs12332489"", ""rs1788000"", ""rs1592917"", ""rs111567845"", ""rs141400891"", ""rs6859410"", ""rs9944958"", ""rs1736439"", ""rs1382342"", ""rs112481368"", ""rs2032938"", ""rs73266869"", ""rs2106646"", ""rs12523347"", ""rs6485489""]",0.9999999993448848,0.9335186005182552,"Lipase A, Lysosomal Acid Type",Protein,Direct,13.66,28.9
LIV,FZD1,trans,NaN,0.002462549573485869,0.002462549573485869,NaN,0.013211095525094616,0.013211095525094616,7,91264433,91271326,NaN,0.0015433091539721298,0.0015433091539721298,NaN,3.0279056523518184,3.0279056523518184,0,14,0,String[],"[""rs35974775"", ""rs7152383"", ""rs9435156"", ""rs9921200"", ""rs40293"", ""rs6685399"", ""rs10149616"", ""rs2284084"", ""rs30632"", ""rs143328772"", ""rs11912852"", ""rs73163358"", ""rs35972521"", ""rs27482""]",NaN,NaN,Frizzled Class Receptor 1,Protein,Indirect,3.25,48.4
LIV,NRP2,cis,2.298944377306797e-6,NaN,2.298944377306797e-6,2.7587332527681563e-5,NaN,2.7587332527681563e-5,2,205681990,205798133,0.0017268948296022375,NaN,0.0017268948296022375,-4.725195182239791,NaN,-4.725195182239791,8,0,0,"[""rs17188611"", ""rs10202338"", ""rs1434163"", ""rs13414653"", ""rs2042117"", ""rs1434162"", ""rs10203201"", ""rs4255946""]",String[],NaN,NaN,Neuropilin 2,Protein,Indirect,2.22,62.5
LIV,SPTLC1,cis,0.00042663307081395484,NaN,0.00042663307081395484,0.002938520829991304,NaN,0.002938520829991304,9,92000087,92115413,0.0018241011415890123,NaN,0.0018241011415890123,3.5230362082419657,NaN,3.5230362082419657,10,0,0,"[""rs7848874"", ""rs9774945"", ""rs62565755"", ""rs10118072"", ""rs7859570"", ""rs2895201"", ""rs10820922"", ""rs55939422"", ""rs7859689"", ""rs10992224""]",String[],NaN,NaN,Serine Palmitoyltransferase Long Chain Base Subunit 1,Protein,Indirect,3.72,65.3
LIV,ARHGAP42,combined,2.378249564785969e-5,NaN,2.378249564785969e-5,0.00023031469469506226,NaN,0.00023031469469506226,11,100687288,100993941,0.009153027345522823,4.015400216805914e-34,0.009153027345522823,4.226053987226379,NaN,4.226053987226379,16,17,33,"[""rs17095481"", ""rs3901516"", ""rs2407750"", ""rs73005729"", ""rs7117515"", ""rs507695"", ""rs11224426"", ""rs61892334"", ""rs654593"", ""rs671333"", ""rs4337001"", ""rs61910508"", ""rs58626072"", ""rs4087602"", ""rs61910505"", ""rs2088953""]","[""rs2395999"", ""rs142575871"", ""rs12031686"", ""rs2851102"", ""rs75156164"", ""rs10913633"", ""rs72624911"", ""rs112449786"", ""rs2712797"", ""rs709210"", ""rs7552369"", ""rs1052695"", ""rs55990265"", ""rs71523161"", ""rs12035109"", ""rs6656852"", ""rs10264851""]",0.9510052297406275,6.969528069409795e-10,Rho GTPase Activating Protein 42,Protein,Direct,2.29,21.3
