Tissue,Mode,Nsig,gene,pval,fdr,chr,_start,_end
VAF,trans,1,FASTKD2,6.185258997441738e-7,8.633290204231909e-6,2,206765357,206796189
VAF,combined,1,ADCY2,2.3210120245434388e-7,3.5275302869110878e-6,5,7396138,7830081
VAF,cis,1,SNF8,5.175821292668814e-52,1.8307115176773805e-49,17,48929316,48944842
VAF,cis,1,NUDT14,1.80052374185801e-6,2.3063004933774657e-5,14,105172938,105181323
VAF,trans,1,PDZD3,4.7509548721272145e-11,1.2682523271855203e-9,11,119185457,119190223
VAF,combined,1,CABIN1,1.2184762861516208e-6,1.6152595150982605e-5,22,24011192,24178628
VAF,combined,1,RP5-1021I20,4.1333416002168815e-14,1.5207374781128919e-12,,,
VAF,cis,1,TMEM209,0.00023449093808396496,0.001796840211423312,7,130164713,130207770
VAF,combined,1,ZNF544,1.84198535600079e-5,0.00018724244347119722,19,58228594,58277495
VAF,combined,1,STEAP1,0.000613559476309298,0.004115873331811036,7,90154456,90164829
VAF,combined,1,SAAL1,1.2335678833722977e-7,2.012370751459441e-6,11,18069935,18106087
VAF,trans,1,H2BC5,0.0008569309289544371,0.005497286087105484,6,26158146,26171349
VAF,combined,1,PNN,0.00258687133542979,0.014008358838263018,14,39175183,39183220
VAF,combined,1,PRMT6,4.0987135702222507e-19,2.4533953895322204e-17,1,107056674,107067636
VAF,trans,1,GRK6,1.862862312421785e-5,0.0001887482172410172,5,177403204,177442901
VAF,combined,1,TUBG2,1.0429470491041155e-46,2.9117845032681283e-44,17,42659284,42667006
VAF,combined,1,LMF1,0.0023051135304832738,0.012694559697562498,16,853634,981318
VAF,combined,1,P2RX2,0.0015965542946595806,0.009316525867186747,12,132618776,132622388
VAF,cis,1,CTSF,1.879693455714482e-23,1.5985611612723762e-21,11,66563464,66568879
VAF,combined,1,MIDEAS,0.0018964705714246458,0.010720948602645029,14,73715122,73790285
VAF,trans,1,RBIS,6.416963499679543e-6,7.268351605665587e-5,8,85214048,85220421
VAF,trans,1,POLR3E,5.2923068008872684e-5,0.00048335780952000324,16,22297375,22335101
VAF,cis,1,BANF1,4.374759836413204e-30,5.673698944508224e-28,11,66002228,66004149
VAF,combined,1,SPATA6L,0.0005337089430492525,0.0036655394235057515,9,4553386,4666674
VAF,combined,1,TEDC1,1.7452954662132688e-6,2.239244298489456e-5,14,105489855,105499575
VAF,combined,1,LRIG2-DT,2.4304861154664154e-13,8.313359669983503e-12,1,113011687,113073113
VAF,combined,1,PIP5K1B,0.0019335463052253905,0.010887040936404758,9,68705240,69009176
VAF,combined,1,TMEM186,0.0017348709069009412,0.009948340428923856,16,8780384,8797642
VAF,combined,1,ENSG00000269202,5.921974635703875e-20,3.777209221123769e-18,,,
VAF,cis,1,TDRD7,0.0020657948481772426,0.011527416716451211,9,97412096,97496125
VAF,combined,1,NTN4,0.00017701888914970835,0.0014091790137273203,12,95657807,95791189
VAF,combined,1,ADORA2B,6.16458506800699e-6,7.002878643313342e-5,17,15945130,15975746
VAF,combined,1,RNF40,0.0012666616914917919,0.007667466318431255,16,30761745,30776307
VAF,trans,1,EXOSC3,3.961700045195733e-5,0.0003705284723760889,9,37759234,37832117
VAF,combined,1,CRACR2B,1.3463337601819736e-8,2.6489244386488057e-7,11,826144,831991
VAF,combined,1,TLR5,0.0009274320791549487,0.005853051682031008,1,223109404,223143248
VAF,trans,1,TRPC4AP,0.0010019407022095002,0.006248374278098326,20,35002404,35092807
VAF,combined,1,GSDMA,6.663878129227704e-5,0.0005936478962486396,17,39953263,39977768
VAF,combined,1,ANAPC13,5.728423328583042e-85,5.943430150849192e-82,3,134477706,134486716
VAF,combined,1,PTPN11,4.567441492463845e-12,1.328655924247006e-10,12,112418351,112509918
VAF,combined,1,SYTL2,1.2022649135616453e-22,9.449923661494893e-21,11,85694224,85811159
VAF,combined,1,APIP,1.4822190636892798e-21,1.0485352403725573e-19,11,34853094,34916379
VAF,combined,1,ADAM19,1.6864190214373046e-14,6.5778982492714e-13,5,157395534,157575775
VAF,trans,1,NR2C2AP,6.849510602382131e-10,1.610256696437601e-8,19,19201409,19203414
VAF,cis,1,RET,0.0001813785019895578,0.0014409360012575232,10,43077064,43130351
VAF,cis,1,TM7SF3,3.5646525871241594e-6,4.2219701836692004e-5,12,26971579,27014434
VAF,combined,1,SMIM19,0.0001732988237163899,0.0013838141500127153,8,42541155,42555195
VAF,combined,1,CHMP4C,1.347305957245428e-7,2.15724503598687e-6,8,81732448,81759515
VAF,combined,1,ATP8A1,4.9090999082755816e-8,8.61333955721453e-7,4,42408373,42657105
VAF,combined,1,ABCA8,1.4253450398576406e-9,3.2009588535792876e-8,17,68867289,68955392
VAF,combined,1,NMRAL1,0.0020517215519221203,0.011465329447958333,16,4461691,4495763
VAF,combined,1,SP1,2.7944503219677466e-7,4.2019353005588445e-6,12,53380176,53416446
VAF,cis,1,ZNF208,2.9991339444237786e-26,3.0707579984912672e-24,19,21932958,22010949
VAF,combined,1,HELLS,9.557355899132027e-17,4.4400337630325255e-15,10,94501434,94613905
VAF,combined,1,ZNF91,0.0009141026643879949,0.005799502554370307,19,23304991,23395471
VAF,combined,1,GXYLT2,3.671295341975524e-44,9.522729509349331e-42,3,72888046,72998138
VAF,combined,1,C9orf72,1.1668796966364982e-10,2.9432980095224992e-9,9,27535640,27573866
VAF,combined,1,STOM,2.3646750154190336e-6,2.9511978560518382e-5,9,121338987,121370304
VAF,combined,1,CDIP1,3.1393747838134557e-12,9.377758450673376e-11,16,4510669,4538828
VAF,combined,1,ATP6V0A2,0.00040708724415219454,0.0029101971740003447,12,123712353,123761755
VAF,combined,1,SKA2,7.661477593973014e-60,3.974587617142763e-57,17,59109857,59155260
VAF,combined,1,GNL3,1.5724891058509002e-13,5.4707721446609116e-12,3,52681156,52694497
VAF,cis,1,ZNF592,4.513513331993539e-24,4.1319887050479677e-22,15,84748592,84806445
VAF,cis,1,FAM167B,4.808787757820209e-8,8.498340188232494e-7,1,32247222,32248856
VAF,combined,1,MGAT3,2.3555958755509067e-5,0.000232762784833008,22,39457012,39492194
VAF,combined,1,ZNF586,3.0790292083762382e-6,3.726200259796882e-5,19,57769655,57819939
VAF,combined,1,TRIM4,3.694121687366914e-16,1.6810414178709062e-14,7,99876958,99919531
VAF,combined,1,STRN,0.00014311137997565832,0.0011673341995478556,2,36837698,36966536
VAF,trans,1,POGLUT2,4.41885763803567e-6,5.1552234948087804e-5,13,102784281,102798976
VAF,combined,1,MRM2,1.4823735950684462e-7,2.358929698968067e-6,7,2234195,2242205
VAF,combined,1,LRRC37A4P,8.00468386740798e-14,2.890418613933901e-12,17,45506741,45551537
VAF,combined,1,RIT1,3.291607379157915e-7,4.883440473181479e-6,1,155897808,155911404
VAF,combined,1,CLDN11,0.0006411195071288489,0.004270266471075312,3,170418868,170454733
VAF,combined,1,GOLGA6L5P,6.415610017095895e-8,1.0888346640792084e-6,15,84507885,84516814
VAF,combined,1,HSD17B1,9.708853547358264e-19,5.555106167556495e-17,17,42552922,42555214
VAF,combined,1,PCDHB11,7.547329719277618e-19,4.350339905805378e-17,5,141199610,141203779
VAF,combined,1,PRKCZ-AS1,5.972011606973907e-12,1.711646715273203e-10,1,2181794,2184389
VAF,combined,1,CGGBP1,4.0571910501421825e-5,0.00037900398747516684,3,88051944,88149885
VAF,trans,1,NIFK,3.510291923455347e-5,0.0003347467720878405,2,121726945,121736911
VAF,combined,1,RP11-439E19,0.0008483723984839919,0.005446872787791416,,,
VAF,cis,1,PEMT,3.607342095074681e-9,7.786555482059259e-8,17,17505563,17591708
VAF,combined,1,PLEKHA7,1.2337308414970533e-14,4.885719518470397e-13,11,16777297,17014414
VAF,trans,1,CIRBP,0.0009511034392217665,0.005968557590567884,19,1259384,1274880
VAF,combined,1,CYBRD1,6.664786929421561e-7,9.236338288743344e-6,2,171522247,171558129
VAF,cis,1,AC002550,0.0009235229007968719,0.005844393765089956,,,
VAF,combined,1,GBAP1,5.528132128244875e-6,6.321404938916163e-5,1,155213821,155227422
VAF,cis,1,CSTA,4.007307504822655e-15,1.6675327993998658e-13,3,122325248,122341969
VAF,combined,1,CDC20P1,3.5712697598127136e-15,1.4940772038323145e-13,9,87011652,87013151
VAF,combined,1,SVBP,0.00010649508185042415,0.0008987977000206893,1,42807052,42817397
VAF,cis,1,DDT,1.4997010160052283e-23,1.3261276654596231e-21,22,23971365,23979828
VAF,combined,1,ZNF471,7.189022414667494e-7,9.892374611506072e-6,19,56507850,56530221
VAF,combined,1,C3orf70,1.133863163623729e-5,0.00011923184064510875,3,185076838,185153060
VAF,combined,1,PRPSAP2,2.7730715996721844e-8,5.143899082919929e-7,17,18840085,18931287
VAF,trans,1,ARV1,2.1665742402484296e-6,2.7197352802034634e-5,1,230978981,231000733
VAF,combined,1,SCMH1,2.1945258416646175e-11,5.991825556831794e-10,1,41027200,41242154
VAF,combined,1,CRIM1-DT,0.0008029489672572211,0.005187336976929901,2,36354749,36355114
VAF,combined,1,LINC00899,0.002244717334042687,0.012405741615033402,22,46039907,46044853
VAF,combined,1,MAP3K2,1.4740200861764644e-5,0.000151821201736935,2,127298668,127388465
VAF,combined,1,TFIP11,0.000561509618494878,0.0038194952828663493,22,26491225,26512505
VAF,combined,1,GRID1,1.6322309452789067e-5,0.00016767267466823103,10,85599552,86366795
VAF,combined,1,CLN8,5.414151322160292e-6,6.209317393277864e-5,8,1755778,1801711
VAF,combined,1,RGL3,3.0519669194422465e-8,5.594602340476329e-7,19,11384341,11419328
VAF,combined,1,SDHAP3,3.3726748833952416e-6,4.031356455798161e-5,5,1567495,1594620
VAF,trans,1,SCN9A,7.165018347574885e-8,1.2068093132392636e-6,2,166195185,166376001
VAF,trans,1,RNPEPL1,0.00023825777357865203,0.0018221158379383596,2,240565804,240581372
VAF,cis,1,P2RY12,7.850896470298159e-22,5.763372724870295e-20,3,151336843,151384753
VAF,combined,1,CCDC32,2.2632865830594937e-5,0.00022492915024839184,15,40528683,40565057
VAF,combined,1,ZNF232-AS1,2.4403552166639082e-8,4.597971941518209e-7,17,5111468,5115004
VAF,cis,1,MAP1LC3A,1.3843686082570284e-9,3.1134289957086895e-8,20,34546854,34560345
VAF,cis,1,LINC02587,0.0007163862180678526,0.004700302998225122,7,15688378,15696886
VAF,combined,1,VPS11,1.1548789353268843e-22,9.170092280863417e-21,11,119067818,119081972
VAF,cis,1,PRDM6,0.0017176523632250406,0.009871426783187337,5,123089241,123194266
VAF,combined,1,SLC2A9,0.00026005378396247637,0.001969448681171786,4,9771153,10054936
VAF,combined,1,SPTY2D1,1.036387708360359e-27,1.1687899931313236e-25,11,18606403,18634791
VAF,combined,1,PCDHGA11,1.8024646367506853e-7,2.7995765610529856e-6,5,141421047,141512975
VAF,trans,1,BATF3,3.823435487792873e-12,1.1248417107092718e-10,1,212686417,212699840
VAF,combined,1,BET1,1.0344761800373277e-6,1.3867056735120906e-5,7,93962762,94004382
VAF,combined,1,ADARB1,3.354606239143201e-5,0.0003214765532714537,21,45073853,45226560
VAF,combined,1,OSER1,4.340064940851882e-5,0.000403973867670322,20,44195939,44210771
VAF,combined,1,NRXN2,6.477831153117935e-6,7.294844706213835e-5,11,64606174,64723197
VAF,cis,1,MTHFSD,2.6705741737750494e-5,0.00026106875544259486,16,86530178,86555235
VAF,combined,1,ENSG00000226381,0.00041246242511445313,0.00293782825575468,,,
VAF,combined,1,ACOT13,3.315005150225951e-7,4.899879630392502e-6,6,24667035,24705065
VAF,combined,1,MED19,1.0478722270441635e-14,4.1708564035191196e-13,11,57703714,57712323
VAF,trans,1,WSCD2,3.438135041610885e-8,6.186240995588541e-7,12,108129288,108250537
VAF,combined,1,CLCC1,1.0374283761462329e-8,2.070241481179772e-7,1,108927361,108963504
VAF,combined,1,PACS1,0.0003906271742027491,0.0028067085466839266,11,66070272,66244744
VAF,combined,1,PPA2,0.0006850950878156099,0.004508302262864413,4,105369077,105474067
VAF,cis,1,PPIL3,2.423194439995361e-7,3.6613762203541554e-6,2,200870907,200889303
VAF,combined,1,COA7,0.002048033307954487,0.011452943719617564,1,52684449,52698347
VAF,cis,1,UPF3A,0.0012990763798401994,0.007815046656147283,13,114281601,114305817
VAF,trans,1,NAA16,0.00023210417542131586,0.0017820608199713562,13,41311267,41377030
VAF,combined,1,TBKBP1,8.252056763851634e-31,1.1071274286001253e-28,17,47694081,47712050
VAF,combined,1,ATF6B,1.0553691227396016e-12,3.3114333986283106e-11,6,32115264,32128253
VAF,combined,1,PHOSPHO2,2.551328735283123e-17,1.2808512495734373e-15,2,169694454,169701708
VAF,combined,1,PPP1R14B,0.0013083168810773872,0.007864557844026192,11,64244479,64246943
VAF,combined,1,MYO15A,1.1075205472281107e-10,2.80265728073351e-9,17,18108706,18179802
VAF,combined,1,ZNF419,9.068338221908964e-6,9.841739731350712e-5,19,57487711,57496098
VAF,combined,1,ZEB1-AS1,6.646858263382144e-7,9.227926418645524e-6,10,31206278,31320447
VAF,cis,1,MACROD2,0.00046769495043566013,0.0032935459337693116,20,13995369,16053197
VAF,combined,1,USP53,7.892562589670748e-10,1.8251425259513308e-8,4,119212587,119295517
VAF,combined,1,SH3BGR,1.904095020497122e-8,3.6449484383759784e-7,21,39445855,39515506
VAF,combined,1,ANKLE2,3.315280956113686e-7,4.899879630392502e-6,12,132725503,132761832
VAF,combined,1,NNT,0.0018446055421329477,0.010458140638329715,5,43602692,43707405
VAF,trans,1,GRB10,0.0006635842157678564,0.004387154269326741,7,50590063,50793462
VAF,combined,1,ASCC2,0.0009625493674218255,0.006035572459588456,22,29788609,29838304
VAF,trans,1,ENSG00000138293,0.0002174478055378655,0.0016794740434668987,,,
VAF,combined,1,CCDC92,6.502843627216475e-17,3.0937647502497616e-15,12,123918660,123972831
VAF,trans,1,PMVK,0.0007640701055162695,0.00496916968330535,1,154924740,154936719
VAF,combined,1,LZTS2,0.002178396803586594,0.012056326263946714,10,100996618,101007836
VAF,cis,1,COTL1,5.437997023815859e-8,9.434072853931562e-7,16,84565596,84618078
VAF,combined,1,PRXL2A,3.713425818437826e-40,7.80973594761458e-38,10,80407829,80437115
VAF,combined,1,CUX1,0.00019450059906325916,0.0015295674034820545,7,101815904,102283958
VAF,combined,1,KLRD1,0.0017697889785779413,0.010111338880877568,12,10226058,10329608
VAF,trans,1,IKZF3,0.001286005250953999,0.007761229950433103,17,39757718,39864312
VAF,cis,1,EFCAB6,0.001531446796255645,0.008999395563736646,22,43528744,43812337
VAF,combined,1,VPS35L,0.0014296785260872482,0.008502211250848992,16,19555240,19706793
VAF,combined,1,STRADA,2.147504337562783e-5,0.00021424108977877946,17,63682336,63741986
VAF,combined,1,GOLGA2P7,0.001322547882293239,0.007937837521068136,15,84199311,84230136
VAF,cis,1,MFAP2,0.00010100352261076277,0.0008589714876455197,1,16974502,16980632
VAF,combined,1,CEBPZOS,3.6886778055931524e-5,0.00034834279543960087,2,37196488,37216193
VAF,combined,1,MS4A2,3.8229991907210186e-5,0.00035885003863203385,11,60088261,60098467
VAF,combined,1,MICU1,3.965743261478255e-13,1.3330207857102825e-11,10,72367327,72626191
VAF,cis,1,ATAD5,1.2807752045304168e-33,1.8804438215195165e-31,17,30831966,30895869
VAF,combined,1,SRP9P1,0.001412882130734548,0.008421556738050494,10,91807179,91807439
VAF,combined,1,PLEKHO2,6.393002902156397e-10,1.5166814905631345e-8,15,64841883,64868002
VAF,combined,1,RBM18,5.9654421355099115e-5,0.0005382071335185082,9,122237622,122264840
VAF,combined,1,VAMP8,7.022038757449778e-13,2.2767508425656136e-11,2,85561562,85582031
VAF,trans,1,CLCN2,7.663943406484514e-9,1.561237781316685e-7,3,184346185,184361650
VAF,combined,1,CAPN1,1.324700243447479e-6,1.7501111959909267e-5,11,65180566,65212006
VAF,combined,1,TMBIM1,1.4919498749745694e-6,1.9414060120592997e-5,2,218274197,218292586
VAF,cis,1,PAQR5,9.207651074896061e-11,2.345313808160514e-9,15,69298912,69407780
VAF,trans,1,CARMIL2,1.3276479105063664e-6,1.751032578916151e-5,16,67644988,67657569
VAF,combined,1,DHRS12,0.0006898599019747225,0.00453582158875749,13,51767993,51804163
VAF,combined,1,ERAP2,0.00020716892142740048,0.0016096704564027185,5,96875986,96919703
VAF,combined,1,ATRIP,9.765042274849885e-9,1.9634802649420642e-7,3,48446710,48467645
VAF,combined,1,ZNF318,0.00024448700606129436,0.0018624333688623254,6,43307134,43369647
VAF,cis,1,ADAMTS7,0.0,0.0,15,78759206,78811464
VAF,trans,1,LINC00968,5.491522192953797e-21,3.7484456091640326e-19,8,56496048,56559823
VAF,trans,1,SLC9A9,0.0004553898157601789,0.0032127070275048343,3,143265222,143848485
VAF,combined,1,RRP7BP,0.00024095950697646467,0.0018418726950268762,22,42555223,42582038
VAF,combined,1,WEE1,0.0015225181565169648,0.008955007584986215,11,9573670,9593457
VAF,trans,1,DDX60,1.605638777244399e-7,2.5343363377540144e-6,4,168216291,168318883
VAF,trans,1,DDX56,0.0011329339066592783,0.00695262239327222,7,44565804,44575051
VAF,combined,1,SNX27,1.9647858253183836e-17,1.01251650707816e-15,1,151612006,151699091
VAF,trans,1,EXOSC2,3.938856871507964e-6,4.636946255013499e-5,9,130693721,130704894
VAF,trans,1,PHETA2,3.375562957943638e-5,0.0003230866317003495,22,42074248,42079438
VAF,combined,1,CAPN11,0.00016685480872726273,0.00133784718610118,6,44158811,44184401
VAF,combined,1,SHISA5,2.8649119484264676e-5,0.0002773223044204103,3,48467798,48504826
VAF,combined,1,FRZB,0.0002832896964808221,0.0021135366952689523,2,182833275,182866637
VAF,combined,1,DOCK8,2.7047729266201935e-6,3.3119627996234834e-5,9,214854,465259
VAF,cis,1,STPG1,5.9133997508057086e-8,1.0124338869283745e-6,1,24356999,24416934
VAF,combined,1,ZNF584,7.095189290416738e-8,1.1976402486632938e-6,19,58401504,58418327
VAF,cis,1,R3HCC1,5.28959943501633e-7,7.483821455196286e-6,8,23270120,23296279
VAF,combined,1,DSCAML1,9.84779656216097e-7,1.322357704028574e-5,11,117427772,117817525
VAF,combined,1,MAMSTR,6.538124635644186e-6,7.352083849402405e-5,19,48712725,48719725
VAF,combined,1,COG6,0.0008019355106709087,0.005185095831142368,13,39655627,39791665
VAF,combined,1,GRB14,4.03118023247986e-5,0.00037680034809660097,2,164492417,164621482
VAF,combined,1,LILRB1,0.0005003841448072014,0.00346726555905364,19,54617158,54638022
VAF,combined,1,PLCL1,1.819676497915243e-12,5.585725377594522e-11,2,197804593,198572581
VAF,combined,1,PDZD8,7.034508423015411e-7,9.696904920980783e-6,10,117277274,117375440
VAF,combined,1,SNHG30,0.0012794175739146401,0.0077356548962057275,17,35568076,35574900
VAF,combined,1,HAX1,1.0552783215991575e-7,1.7434497366292664e-6,1,154272589,154275875
VAF,combined,1,FRS2,0.002180073862112337,0.012061318704605155,12,69470349,69579793
VAF,cis,1,FAM118A,0.00012834892889266247,0.0010602411785331774,22,45308968,45341955
VAF,cis,1,PKHD1L1,4.4003962887415186e-7,6.317653823033603e-6,8,109362461,109537207
VAF,combined,1,TMEM161B-AS1,0.00014649642633541264,0.0011943027150644458,5,88268891,88439337
VAF,combined,1,EXD2,0.0009866455385837162,0.006169211169098734,14,69191511,69244020
VAF,combined,1,HMBS,2.2385011501120047e-12,6.790992865339791e-11,11,119084866,119093549
VAF,combined,1,ZNF436,0.000196483417731455,0.0015398868723805858,1,23359448,23369836
VAF,combined,1,MYH1,2.062689998971253e-5,0.0002071076083593793,17,10492307,10518542
VAF,combined,1,FGFR3,9.814075671176718e-28,1.1230624359728023e-25,4,1793293,1808872
VAF,cis,1,ALOX15,0.0014627162692195269,0.008665494213118956,17,4630919,4642294
VAF,combined,1,DNAJC16,3.1116133079630914e-14,1.184010706890699e-12,1,15526813,15592379
VAF,cis,1,GIGYF1,4.480159262135724e-5,0.00041492831678509014,7,100679507,100694250
VAF,trans,1,NDUFA5,0.00020874361101419188,0.0016186730534199641,7,123536997,123557904
VAF,combined,1,ENSG00000143466,4.214700599410562e-11,1.1368008201429602e-9,,,
VAF,trans,1,LCP1,0.00011738053617210181,0.0009758511134863358,13,46125920,46211871
VAF,combined,1,LGALS8,8.115353844667486e-8,1.3551452939450167e-6,1,236518000,236552981
VAF,combined,1,STON1,0.0006209302209057223,0.004158148462975799,2,48529383,48598513
VAF,trans,1,FMNL1,0.0011611599831133895,0.007111819290513058,17,45221444,45247319
VAF,combined,1,TPCN2,1.4128759294973224e-6,1.8447407842683126e-5,11,69048932,69136316
VAF,combined,1,SCIN,4.959303550040893e-23,4.127360489266653e-21,7,12570577,12660182
VAF,cis,1,TRMO,1.631411835461006e-7,2.5646123631595594e-6,9,97904489,97922516
VAF,combined,1,STXBP5,0.0009963247009184672,0.006224731951506921,6,147204425,147390476
VAF,trans,1,NHLRC1,0.002577076493019838,0.013974578906225691,6,18120440,18122677
VAF,cis,1,SMG9,9.27034184221768e-16,4.087091503978293e-14,19,43727983,43754962
VAF,combined,1,IKZF1,0.002321173094258909,0.01276484717137177,7,50304068,50405101
VAF,trans,1,SBNO1,3.6938855078755046e-5,0.0003484117585397968,12,123289109,123364847
VAF,trans,1,RNF135,1.0572660991883752e-6,1.4135938403495432e-5,17,30970984,30999911
VAF,cis,1,ENSG00000141720,2.1687280618984116e-6,2.7197352802034634e-5,,,
VAF,combined,1,PRDM15,0.0022679556319758006,0.012516384202998429,21,41798225,41879482
VAF,combined,1,PREPL,2.4215239158782995e-6,3.002886877160894e-5,2,44316281,44361862
VAF,combined,1,RPAP1,0.00013042506744755442,0.0010734031330969273,15,41517176,41544269
VAF,combined,1,CPA1,9.106312536757358e-7,1.231290547433143e-5,7,130380339,130388114
VAF,combined,1,PDPR,0.0006704003279905787,0.004422823359269765,16,70114332,70162537
